,ensembl_gene_id,mgi_symbol,entrezgene
45113,ENSMUSG00000059325,Hopx,74318
45114,ENSMUSG00000017412,Cacnb4,12298
45115,ENSMUSG00000020279,Il9r,16199
45116,ENSMUSG00000032860,P2ry2,18442
45117,ENSMUSG00000083922,Gm3835,NA
45118,ENSMUSG00000113881,Gm18592,NA
45119,ENSMUSG00000113999,Gm47681,NA
45120,ENSMUSG00000020719,Ddx5,13207
45121,ENSMUSG00000103158,Gm31925,NA
45122,ENSMUSG00000029553,Tfec,21426
45123,ENSMUSG00000097471,5830432E09Rik,NA
45124,ENSMUSG00000022723,Crybg3,224273
45125,ENSMUSG00000041836,Ptpre,19267
45126,ENSMUSG00000083014,Gm11764,NA
45127,ENSMUSG00000022724,Riox2,67014
45128,ENSMUSG00000002728,Naa20,67877
45129,ENSMUSG00000082132,Gm13541,NA
45130,ENSMUSG00000103393,Gm38304,NA
45131,ENSMUSG00000066752,Gm10176,NA
45132,ENSMUSG00000089933,Gm16101,NA
45133,ENSMUSG00000078190,Dnm3os,NA
45134,ENSMUSG00000000031,H19,14955
45135,ENSMUSG00000040265,Dnm3,103967
45136,ENSMUSG00000076826,Trav4-2,NA
45137,ENSMUSG00000014243,Zswim7,69747
45138,ENSMUSG00000110125,Gm33148,NA
45139,ENSMUSG00000084012,Gm11956,NA
45140,ENSMUSG00000086261,Gm3765,NA
45141,ENSMUSG00000087344,Gm15627,NA
45142,ENSMUSG00000058755,Osm,18413
45143,ENSMUSG00000015944,Gatsl2,80909
45144,ENSMUSG00000073894,Rbmxl2,76572
45145,ENSMUSG00000057215,Platr28,NA
45146,ENSMUSG00000107637,1700069P05Rik,NA
45147,ENSMUSG00000055413,H2-Q5,15016
45148,ENSMUSG00000104195,B230377A18Rik,NA
45149,ENSMUSG00000061979,Rcc1l,94254
45150,ENSMUSG00000106244,Gm43046,NA
45151,ENSMUSG00000105974,Gm43318,NA
45152,ENSMUSG00000106469,C030015E24Rik,NA
45153,ENSMUSG00000084930,Gm11706,NA
45154,ENSMUSG00000105700,Gm42772,NA
45155,ENSMUSG00000105958,Gm43319,NA
45156,ENSMUSG00000018372,Cep95,320162
45157,ENSMUSG00000105771,2900064K03Rik,NA
45158,ENSMUSG00000105454,Gm43830,NA
45159,ENSMUSG00000105332,Gm43316,NA
45160,ENSMUSG00000106414,Gm43320,NA
45161,ENSMUSG00000037112,Sik2,235344
45162,ENSMUSG00000022602,Arc,11838
45163,ENSMUSG00000105653,Gm43831,NA
45164,ENSMUSG00000104929,Gm42766,NA
45165,ENSMUSG00000104661,Gm42768,NA
45166,ENSMUSG00000105791,Gm43341,NA
45167,ENSMUSG00000106539,Gm43670,NA
45168,ENSMUSG00000106408,Gm43321,NA
45169,ENSMUSG00000093748,Gm19031,NA
45170,ENSMUSG00000104655,Gm43317,NA
45171,ENSMUSG00000090260,2810442N19Rik,NA
45172,ENSMUSG00000103544,Gm10048,NA
45173,ENSMUSG00000109078,Gm19033,NA
45174,ENSMUSG00000106579,Gm42771,NA
45175,ENSMUSG00000102994,Gm37767,NA
45176,ENSMUSG00000093502,Gm20700,NA
45177,ENSMUSG00000107791,Gm30557,NA
45178,ENSMUSG00000105530,Gm43829,NA
45179,ENSMUSG00000026698,Pigc,67292
45180,ENSMUSG00000107933,Gm30498,NA
45181,ENSMUSG00000029088,Kcnip4,80334
45182,ENSMUSG00000020677,Ddx52,78394
45183,ENSMUSG00000034394,Lif,16878
45184,ENSMUSG00000086277,4930558K02Rik,75368
45185,ENSMUSG00000062542,Syt9,60510
45186,ENSMUSG00000021721,Htr1a,15550
45187,ENSMUSG00000036995,Asap3,230837
45188,ENSMUSG00000027185,Nat10,98956
45189,ENSMUSG00000032058,Ppp2r1b,73699
45190,ENSMUSG00000105620,Gm43047,NA
45191,ENSMUSG00000105983,Gm42770,NA
45192,ENSMUSG00000001767,Crnkl1,66877
45193,ENSMUSG00000105922,Gm42769,NA
45194,ENSMUSG00000087525,Gm13062,NA
45195,ENSMUSG00000093490,Gm19932,NA
45196,ENSMUSG00000106404,Gm42919,NA
45197,ENSMUSG00000104562,Gm42767,NA
45198,ENSMUSG00000040606,Kazn,71529
45199,ENSMUSG00000029089,5730480H06Rik,66768
45200,ENSMUSG00000018501,Ncor1,20185
45201,ENSMUSG00000114518,Gm48208,NA
45202,ENSMUSG00000037143,Cfap61,78774
45203,ENSMUSG00000114671,Gm48211,NA
45204,ENSMUSG00000114840,Gm48212,NA
45205,ENSMUSG00000114564,Gm10739,NA
45206,ENSMUSG00000108895,Gm45070,NA
45207,ENSMUSG00000105574,Gm43648,NA
45208,ENSMUSG00000109171,Gm5735,NA
45209,ENSMUSG00000105828,Gm43048,NA
45210,ENSMUSG00000111141,Gm47115,NA
45211,ENSMUSG00000107989,Gm19692,NA
45212,ENSMUSG00000084157,Gm15576,NA
45213,ENSMUSG00000065990,Aurkaip1,66077
45214,ENSMUSG00000030074,Gxylt2,232313
45215,ENSMUSG00000114899,Gm48214,NA
45216,ENSMUSG00000042485,Mustn1,66175
45217,ENSMUSG00000108515,Olfr717-ps1,NA
45218,ENSMUSG00000114217,Gm7054,NA
45219,ENSMUSG00000114367,Gm48216,NA
45220,ENSMUSG00000059877,Dph3b-ps,NA
45221,ENSMUSG00000094220,Trav6-3,NA
45222,ENSMUSG00000025400,Tac2,21334
45223,ENSMUSG00000018363,Smurf2,66313
45224,ENSMUSG00000086638,4930405A21Rik,NA
45225,ENSMUSG00000085336,Gm11732,NA
45226,ENSMUSG00000110653,Gm34418,NA
45227,ENSMUSG00000067370,B3galt4,54218
45228,ENSMUSG00000069588,Gm11733,NA
45229,ENSMUSG00000085419,Gm11734,NA
45230,ENSMUSG00000054418,2900041M22Rik,NA
45231,ENSMUSG00000030138,Bms1,213895
45232,ENSMUSG00000025571,Tnrc6c,217351
45233,ENSMUSG00000092560,Gm8750,NA
45234,ENSMUSG00000086481,Gm11707,NA
45235,ENSMUSG00000044276,4933427E11Rik,NA
45236,ENSMUSG00000046380,Jrk,16469
45237,ENSMUSG00000028494,Plin2,11520
45238,ENSMUSG00000073409,H2-Q6,110557
45239,ENSMUSG00000018362,Kpna2,16647
45240,ENSMUSG00000085559,Gm11959,NA
45241,ENSMUSG00000067818,Myl9,98932
45242,ENSMUSG00000085512,Gm11958,NA
45243,ENSMUSG00000015950,Ncf1,17969
45244,ENSMUSG00000082196,Gm14231,NA
45245,ENSMUSG00000060550,H2-Q7,15018
45246,ENSMUSG00000060550,H2-Q7,110558
45247,ENSMUSG00000028962,Slc4a2,20535
45248,ENSMUSG00000087179,Gm14230,NA
45249,ENSMUSG00000083356,Gm11708,NA
45250,ENSMUSG00000078607,1810010H24Rik,69066
45251,ENSMUSG00000068154,Insm1,53626
45252,ENSMUSG00000016756,Cmah,12763
45253,ENSMUSG00000040481,Bptf,207165
45254,ENSMUSG00000015942,Gtf2ird2,114674
45255,ENSMUSG00000051041,Olfml1,244198
45256,ENSMUSG00000022598,Psca,72373
45257,ENSMUSG00000051251,Nhlh1,18071
45258,ENSMUSG00000050106,Tmc8,217356
45259,ENSMUSG00000081340,Gm12275,NA
45260,ENSMUSG00000091537,Tma7,66167
45261,ENSMUSG00000042298,Ttc19,72795
45262,ENSMUSG00000085958,A930019D19Rik,NA
45263,ENSMUSG00000034940,Synrg,217030
45264,ENSMUSG00000025645,Ccdc51,66658
45265,ENSMUSG00000037110,Ralgapa2,241694
45266,ENSMUSG00000020419,Hormad2,75828
45267,ENSMUSG00000087669,Gm11724,NA
45268,ENSMUSG00000109374,Gm44773,NA
45269,ENSMUSG00000101983,Gm28976,NA
45270,ENSMUSG00000086310,Gm12278,NA
45271,ENSMUSG00000025572,Tmc6,217353
45272,ENSMUSG00000014245,Pigl,327942
45273,ENSMUSG00000081944,Gm12276,NA
45274,ENSMUSG00000056665,Them6,223626
45275,ENSMUSG00000022596,Slurp1,57277
45276,ENSMUSG00000092278,Gm8752,NA
45277,ENSMUSG00000114739,Gm47885,NA
45278,ENSMUSG00000028959,Fastk,66587
45279,ENSMUSG00000115302,,NA
45280,ENSMUSG00000086266,Igf2os,NA
45281,ENSMUSG00000048583,Igf2,16002
45282,ENSMUSG00000115573,,NA
45283,ENSMUSG00000090468,Gm2840,NA
45284,ENSMUSG00000022108,Itm2b,16432
45285,ENSMUSG00000003458,Ncstn,59287
45286,ENSMUSG00000114422,Gm30411,NA
45287,ENSMUSG00000036561,Ppp6r2,71474
45288,ENSMUSG00000103380,Gm37756,NA
45289,ENSMUSG00000026553,Copa,12847
45290,ENSMUSG00000042938,Gm14117,NA
45291,ENSMUSG00000087486,Gm11723,NA
45292,ENSMUSG00000029486,Mrpl1,94061
45293,ENSMUSG00000018433,Nol11,68979
45294,ENSMUSG00000101308,Gm28989,NA
45295,ENSMUSG00000102323,Gm37790,NA
45296,ENSMUSG00000062175,Tgif2,228839
45297,ENSMUSG00000042590,Ipo11,76582
45298,ENSMUSG00000018648,Dusp14,56405
45299,ENSMUSG00000026867,Gapvd1,66691
45300,ENSMUSG00000085741,5430405H02Rik,NA
45301,ENSMUSG00000027637,1110008F13Rik,67388
45302,ENSMUSG00000027636,Sla2,77799
45303,ENSMUSG00000018651,Tada2a,217031
45304,ENSMUSG00000102779,Gm38164,NA
45305,ENSMUSG00000084788,Gm11342,NA
45306,ENSMUSG00000080880,Gm14278,NA
45307,ENSMUSG00000083165,Gm11344,NA
45308,ENSMUSG00000083831,Gm14248,NA
45309,ENSMUSG00000081616,Gm14247,NA
45310,ENSMUSG00000085815,Gm13548,NA
45311,ENSMUSG00000081103,Rps12-ps26,NA
45312,ENSMUSG00000087596,Gm11715,105734734
45313,ENSMUSG00000055371,Stam2,56324
45314,ENSMUSG00000081360,Gm11718,NA
45315,ENSMUSG00000036528,Ppfibp2,19024
45316,ENSMUSG00000100833,Gm28988,NA
45317,ENSMUSG00000021223,Papln,170721
45318,ENSMUSG00000040430,Pitpnc1,71795
45319,ENSMUSG00000058396,Gpr182,11536
45320,ENSMUSG00000027634,Ndrg3,29812
45321,ENSMUSG00000027184,Caprin1,53872
45322,ENSMUSG00000044617,Zbtb39,320080
45323,ENSMUSG00000052144,Ppp4r2,232314
45324,ENSMUSG00000048065,Cyb5r2,320635
45325,ENSMUSG00000081995,Gm11719,NA
45326,ENSMUSG00000086298,Gm11716,NA
45327,ENSMUSG00000085245,Gm11713,NA
45328,ENSMUSG00000087113,Gm11714,NA
45329,ENSMUSG00000087683,Gm11712,NA
45330,ENSMUSG00000020720,Psmd12,66997
45331,ENSMUSG00000109563,Gm44772,NA
45332,ENSMUSG00000089789,Rdh1,107605
45333,ENSMUSG00000067235,H2-Q10,15007
45334,ENSMUSG00000099009,Rdh16f1,NA
45335,ENSMUSG00000056148,Rdh9,103142
45336,ENSMUSG00000081744,Gm5721,NA
45337,ENSMUSG00000115530,,NA
45338,ENSMUSG00000021804,Rgr,57811
45339,ENSMUSG00000022109,Med4,67381
45340,ENSMUSG00000086789,Lyrm7os,NA
45341,ENSMUSG00000001604,Tcea3,21401
45342,ENSMUSG00000027940,Tpm3,59069
45343,ENSMUSG00000020268,Lyrm7,75530
45344,ENSMUSG00000000215,Ins2,16334
45345,ENSMUSG00000030145,Zfp248,72720
45346,ENSMUSG00000085858,Gm15831,NA
45347,ENSMUSG00000106783,Chaer1,NA
45348,ENSMUSG00000053030,Spink2,69982
45349,ENSMUSG00000022595,Lypd2,68311
45350,ENSMUSG00000022450,Ndufa6,67130
45351,ENSMUSG00000053646,Plxnb1,235611
45352,ENSMUSG00000034687,Fras1,231470
45353,ENSMUSG00000021933,Gucy1b2,239134
45354,ENSMUSG00000086442,Gm11722,NA
45355,ENSMUSG00000085796,4933406D12Rik,NA
45356,ENSMUSG00000030691,Fchsd2,207278
45357,ENSMUSG00000080870,Gm14111,NA
45358,ENSMUSG00000087618,Gm14114,NA
45359,ENSMUSG00000085864,C330019F10Rik,NA
45360,ENSMUSG00000074749,Kiz,228730
45361,ENSMUSG00000106526,Gm42604,NA
45362,ENSMUSG00000106263,Gm33050,NA
45363,ENSMUSG00000105446,Gm42605,NA
45364,ENSMUSG00000033405,Nudt15,214254
45365,ENSMUSG00000022110,Sucla2,20916
45366,ENSMUSG00000025644,Gm7628,NA
45367,ENSMUSG00000093516,Gm19553,NA
45368,ENSMUSG00000084772,Gm15473,NA
45369,ENSMUSG00000024406,Pou5f1,18999
45370,ENSMUSG00000025573,6030468B19Rik,77727
45371,ENSMUSG00000107034,Gm19060,NA
45372,ENSMUSG00000020721,Helz,78455
45373,ENSMUSG00000078192,Gm7290,NA
45374,ENSMUSG00000029249,Rest,19712
45375,ENSMUSG00000108952,Gm39117,NA
45376,ENSMUSG00000073781,Gm6471,NA
45377,ENSMUSG00000000214,Th,21823
45378,ENSMUSG00000020267,Hint1,15254
45379,ENSMUSG00000051452,Gm11437,628813
45380,ENSMUSG00000025574,Tk1,21877
45381,ENSMUSG00000075605,Slurp2,69462
45382,ENSMUSG00000103122,Gm37391,NA
45383,ENSMUSG00000020532,Acaca,107476
45384,ENSMUSG00000036285,Noa1,56412
45385,ENSMUSG00000081974,Gm11960,NA
45386,ENSMUSG00000093485,Gm20708,NA
45387,ENSMUSG00000048277,Syngr2,20973
45388,ENSMUSG00000034354,Mtmr3,74302
45389,ENSMUSG00000083121,Gm6341,NA
45390,ENSMUSG00000018339,Gpx3,14778
45391,ENSMUSG00000111425,Gm47324,NA
45392,ENSMUSG00000115289,,NA
45393,ENSMUSG00000057886,Cbx3-ps6,NA
45394,ENSMUSG00000047767,Atg16l2,73683
45395,ENSMUSG00000075581,Gm16409,NA
45396,ENSMUSG00000115088,,NA
45397,ENSMUSG00000115470,,NA
45398,ENSMUSG00000059706,A830035A12Rik,NA
45399,ENSMUSG00000083996,Gm11649,NA
45400,ENSMUSG00000017718,Afmid,71562
45401,ENSMUSG00000031004,Mki67,17345
45402,ENSMUSG00000027433,Xrn2,24128
45403,ENSMUSG00000036053,Fmnl2,71409
45404,ENSMUSG00000109910,Gm45240,NA
45405,ENSMUSG00000100486,Gm4131,100042960
45406,ENSMUSG00000086687,4930547E08Rik,NA
45407,ENSMUSG00000035184,Fam124a,629059
45408,ENSMUSG00000081348,Gm13878,NA
45409,ENSMUSG00000085816,Gm13052,NA
45410,ENSMUSG00000081010,Gm13880,NA
45411,ENSMUSG00000083495,Gm13877,NA
45412,ENSMUSG00000041044,Lrit1,239037
45413,ENSMUSG00000081275,Gm13875,NA
45414,ENSMUSG00000114488,Gm5802,NA
45415,ENSMUSG00000114292,Gm6076,NA
45416,ENSMUSG00000114571,Gm35595,102639239
45417,ENSMUSG00000082845,Gm13879,NA
45418,ENSMUSG00000082163,Gm14276,NA
45419,ENSMUSG00000083643,Gm13876,NA
45420,ENSMUSG00000110067,6330411D24Rik,NA
45421,ENSMUSG00000027635,Dsn1,66934
45422,ENSMUSG00000103678,Gm37624,NA
45423,ENSMUSG00000084756,Gm13881,NA
45424,ENSMUSG00000072623,Zfp9,22750
45425,ENSMUSG00000061740,Cyp2d22,56448
45426,ENSMUSG00000108074,4930595O18Rik,NA
45427,ENSMUSG00000108056,Gm43941,NA
45428,ENSMUSG00000043418,Lrit2,239038
45429,ENSMUSG00000022594,Lynx1,23936
45430,ENSMUSG00000017716,Birc5,11799
45431,ENSMUSG00000054160,Nkx2-4,228731
45432,ENSMUSG00000082158,Gm14116,NA
45433,ENSMUSG00000008668,Rps18,20084
45434,ENSMUSG00000106828,Gm34648,NA
45435,ENSMUSG00000081838,Gm13038,NA
45436,ENSMUSG00000020722,Cacng1,12299
45437,ENSMUSG00000057637,Prdm2,110593
45438,ENSMUSG00000032698,Lmo2,16909
45439,ENSMUSG00000036256,Igfbp7,29817
45440,ENSMUSG00000107238,Gm42758,NA
45441,ENSMUSG00000083826,Gm13039,NA
45442,ENSMUSG00000029250,Polr2b,231329
45443,ENSMUSG00000027434,Nkx2-2,18088
45444,ENSMUSG00000055485,Soga1,320706
45445,ENSMUSG00000050410,Tcf19,106795
45446,ENSMUSG00000053545,6430503K07Rik,NA
45447,ENSMUSG00000081971,Gm14115,NA
45448,ENSMUSG00000024319,Vps52,224705
45449,ENSMUSG00000084774,Gm14110,NA
45450,ENSMUSG00000084371,Gm14113,NA
45451,ENSMUSG00000086509,Nkx2-2os,NA
45452,ENSMUSG00000046085,4931422A03Rik,NA
45453,ENSMUSG00000070330,Tmem235,546519
45454,ENSMUSG00000087184,Gm11650,NA
45455,ENSMUSG00000020723,Cacng4,54377
45456,ENSMUSG00000027180,Fbxo3,57443
45457,ENSMUSG00000085434,Gm11725,NA
45458,ENSMUSG00000007827,Ankrd26,232339
45459,ENSMUSG00000017713,Tha1,71776
45460,ENSMUSG00000115559,,NA
45461,ENSMUSG00000115411,,NA
45462,ENSMUSG00000037034,Pax1,18503
45463,ENSMUSG00000115845,,NA
45464,ENSMUSG00000115704,,NA
45465,ENSMUSG00000087521,AI646519,NA
45466,ENSMUSG00000009248,Ascl2,17173
45467,ENSMUSG00000074628,Tldc2,383766
45468,ENSMUSG00000082562,Gm11726,NA
45469,ENSMUSG00000115427,,NA
45470,ENSMUSG00000040373,Cacng5,140723
45471,ENSMUSG00000053113,Socs3,12702
45472,ENSMUSG00000021803,Cdhr1,170677
45473,ENSMUSG00000105356,Gm42603,NA
45474,ENSMUSG00000029484,Anxa3,11745
45475,ENSMUSG00000083126,Gm14109,NA
45476,ENSMUSG00000080844,Gm14107,NA
45477,ENSMUSG00000029149,Krtcap3,69815
45478,ENSMUSG00000081741,Gm14106,NA
45479,ENSMUSG00000051986,A530006G24Rik,NA
45480,ENSMUSG00000086141,9030622O22Rik,NA
45481,ENSMUSG00000037025,Foxa2,15376
45482,ENSMUSG00000108076,9530086O07Rik,NA
45483,ENSMUSG00000107954,Gm43942,NA
45484,ENSMUSG00000083750,Gm14108,NA
45485,ENSMUSG00000107448,Gm43947,NA
45486,ENSMUSG00000107427,Gm43948,NA
45487,ENSMUSG00000115449,,NA
45488,ENSMUSG00000107887,Gm43950,NA
45489,ENSMUSG00000035357,Pdzrn3,55983
45490,ENSMUSG00000108067,Gm43953,NA
45491,ENSMUSG00000097834,Gm26911,NA
45492,ENSMUSG00000107720,Gm43946,NA
45493,ENSMUSG00000107806,Gm19726,NA
45494,ENSMUSG00000084916,Gm11656,NA
45495,ENSMUSG00000086078,Gm11657,NA
45496,ENSMUSG00000084978,Gm11655,NA
45497,ENSMUSG00000054031,Rdh18-ps,NA
45498,ENSMUSG00000050965,Prkca,18750
45499,ENSMUSG00000033987,Dnah17,69926
45500,ENSMUSG00000069456,Rdh16,19683
45501,ENSMUSG00000034634,Ly6d,17068
45502,ENSMUSG00000101026,D730001G18Rik,NA
45503,ENSMUSG00000018697,Aatf,56321
45504,ENSMUSG00000082575,Gm13050,NA
45505,ENSMUSG00000051351,Zfp46,22704
45506,ENSMUSG00000096001,2610528A11Rik,70045
45507,ENSMUSG00000000244,Tspan32,27027
45508,ENSMUSG00000000049,Apoh,11818
45509,ENSMUSG00000091709,Gm17189,NA
45510,ENSMUSG00000044678,Ly6k,76486
45511,ENSMUSG00000054052,Rdh19,216453
45512,ENSMUSG00000018698,Lhx1,16869
45513,ENSMUSG00000081330,Gm13013,NA
45514,ENSMUSG00000074639,Rdh16f2,216454
45515,ENSMUSG00000040312,Cchcr1,240084
45516,ENSMUSG00000087211,Lhx1os,NA
45517,ENSMUSG00000037014,Sstr4,20608
45518,ENSMUSG00000085044,1700109G15Rik,NA
45519,ENSMUSG00000074743,Thbd,21824
45520,ENSMUSG00000087407,Gm11431,NA
45521,ENSMUSG00000085511,Gm11738,NA
45522,ENSMUSG00000017715,Pgs1,74451
45523,ENSMUSG00000082911,Gm14119,NA
45524,ENSMUSG00000018405,Mrm1,217038
45525,ENSMUSG00000027435,Cd93,17064
45526,ENSMUSG00000087678,Gm14120,NA
45527,ENSMUSG00000036992,Nxt1,56488
45528,ENSMUSG00000068686,Cd59b,333883
45529,ENSMUSG00000027439,Gzf1,74533
45530,ENSMUSG00000027438,Napb,17957
45531,ENSMUSG00000034449,Dhrs11,192970
45532,ENSMUSG00000032679,Cd59a,12509
45533,ENSMUSG00000082544,Gm11667,NA
45534,ENSMUSG00000109402,Gm45040,NA
45535,ENSMUSG00000027639,Samhd1,56045
45536,ENSMUSG00000048236,Ovch2,244199
45537,ENSMUSG00000055177,Cstl1,228756
45538,ENSMUSG00000028583,Pdpn,14726
45539,ENSMUSG00000036958,Cst11,78240
45540,ENSMUSG00000052281,Tspan32os,NA
45541,ENSMUSG00000027444,8030411F24Rik,78609
45542,ENSMUSG00000034997,Htr2a,15558
45543,ENSMUSG00000027443,Cst12,69362
45544,ENSMUSG00000115288,,NA
45545,ENSMUSG00000056288,Gm11961,NA
45546,ENSMUSG00000104955,1700016F12Rik,NA
45547,ENSMUSG00000104698,Gm42602,NA
45548,ENSMUSG00000106319,Gm42601,NA
45549,ENSMUSG00000106357,Gm8013,NA
45550,ENSMUSG00000105871,Gm43147,NA
45551,ENSMUSG00000105283,Gm33370,NA
45552,ENSMUSG00000041028,Ghitm,66092
45553,ENSMUSG00000105377,Gm43148,NA
45554,ENSMUSG00000105257,Gm43144,NA
45555,ENSMUSG00000105006,Gm9484,NA
45556,ENSMUSG00000034663,Bmp2k,140780
45557,ENSMUSG00000083723,Rpl23a-ps14,NA
45558,ENSMUSG00000020728,Cep112,76380
45559,ENSMUSG00000068349,Gml,625599
45560,ENSMUSG00000104591,Gm43145,NA
45561,ENSMUSG00000055725,Paqr3,231474
45562,ENSMUSG00000087679,Tmem250-ps,109299
45563,ENSMUSG00000087595,1810012K08Rik,NA
45564,ENSMUSG00000028584,Lrrc38,242735
45565,ENSMUSG00000104251,Gm18036,NA
45566,ENSMUSG00000086665,Gm13067,NA
45567,ENSMUSG00000085545,Gm13553,NA
45568,ENSMUSG00000066652,Lefty2,320202
45569,ENSMUSG00000102813,Gm37795,NA
45570,ENSMUSG00000047875,Gpr157,269604
45571,ENSMUSG00000061136,Prpf40a,56194
45572,ENSMUSG00000060261,Gtf2i,14886
45573,ENSMUSG00000036327,Qsox2,227638
45574,ENSMUSG00000098977,Gm27196,NA
45575,ENSMUSG00000026934,Lhx3,16871
45576,ENSMUSG00000087094,Gm13093,NA
45577,ENSMUSG00000035455,Fignl1,60530
45578,ENSMUSG00000017132,Cyth1,19157
45579,ENSMUSG00000026520,Pycr2,69051
45580,ENSMUSG00000021996,Esd,13885
45581,ENSMUSG00000028976,Slc2a5,56485
45582,ENSMUSG00000008153,Clstn3,232370
45583,ENSMUSG00000085811,Cep112it,NA
45584,ENSMUSG00000086761,Cep112os1,NA
45585,ENSMUSG00000081016,Olfr1397-ps1,NA
45586,ENSMUSG00000027442,Cst8,13012
45587,ENSMUSG00000062064,Slc2a7,435818
45588,ENSMUSG00000038793,Lefty1,13590
45589,ENSMUSG00000036924,Cst13,69294
45590,ENSMUSG00000027445,Cst9,13013
45591,ENSMUSG00000027446,9230104L09Rik,77705
45592,ENSMUSG00000027447,Cst3,13010
45593,ENSMUSG00000109045,Gm45084,NA
45594,ENSMUSG00000030655,Smg1,233789
45595,ENSMUSG00000103559,Gm38221,NA
45596,ENSMUSG00000081580,Gm14129,NA
45597,ENSMUSG00000063507,Gm1330,NA
45598,ENSMUSG00000086963,Gm14135,NA
45599,ENSMUSG00000081314,Gm14132,NA
45600,ENSMUSG00000081470,Gm14131,NA
45601,ENSMUSG00000033156,Cst10,58214
45602,ENSMUSG00000087029,Gm14133,NA
45603,ENSMUSG00000081494,Gm14130,NA
45604,ENSMUSG00000059277,R74862,NA
45605,ENSMUSG00000037706,Cd81,12520
45606,ENSMUSG00000074736,Syndig1,433485
45607,ENSMUSG00000080810,Gm11737,NA
45608,ENSMUSG00000104736,Gm33609,NA
45609,ENSMUSG00000033909,Usp36,72344
45610,ENSMUSG00000105850,Gm2861,NA
45611,ENSMUSG00000000142,Axin2,12006
45612,ENSMUSG00000067161,Gm5560,NA
45613,ENSMUSG00000104717,Gm33969,NA
45614,ENSMUSG00000046000,Naa11,97243
45615,ENSMUSG00000050553,Gk2,14626
45616,ENSMUSG00000097516,4930467D21Rik,NA
45617,ENSMUSG00000086636,Gm12949,NA
45618,ENSMUSG00000018509,Cenpv,73139
45619,ENSMUSG00000086268,Gm11670,NA
45620,ENSMUSG00000083055,Gm14140,NA
45621,ENSMUSG00000068134,Zfp120,104348
45622,ENSMUSG00000086391,1700042O10Rik,NA
45623,ENSMUSG00000029338,Antxr2,71914
45624,ENSMUSG00000020182,Ddc,13195
45625,ENSMUSG00000084113,Gm14277,NA
45626,ENSMUSG00000079009,Gm14139,100271882
45627,ENSMUSG00000027641,Rbl1,19650
45628,ENSMUSG00000081392,Gm11668,NA
45629,ENSMUSG00000060336,Zfp937,245174
45630,ENSMUSG00000078605,E030025P04Rik,NA
45631,ENSMUSG00000079008,Gm14124,100216455
45632,ENSMUSG00000081524,Gm11658,NA
45633,ENSMUSG00000084320,Gm14125,NA
45634,ENSMUSG00000063364,3300002I08Rik,69277
45635,ENSMUSG00000083077,Gm14126,NA
45636,ENSMUSG00000083964,Gm14122,NA
45637,ENSMUSG00000105801,C430019N01Rik,NA
45638,ENSMUSG00000063875,Rps6-ps1,NA
45639,ENSMUSG00000087120,Gm12279,NA
45640,ENSMUSG00000026960,Arl6ip6,65103
45641,ENSMUSG00000028972,Car6,12353
45642,ENSMUSG00000019505,Ubb,22187
45643,ENSMUSG00000020599,Rgs9,19739
45644,ENSMUSG00000107552,Gm44096,NA
45645,ENSMUSG00000038527,C1rl,232371
45646,ENSMUSG00000017466,Timp2,21858
45647,ENSMUSG00000022551,Cyc1,66445
45648,ENSMUSG00000076433,Cep295nl,58251
45649,ENSMUSG00000033880,Lgals3bp,19039
45650,ENSMUSG00000036529,Sbf1,77980
45651,ENSMUSG00000085563,2210411M09Rik,NA
45652,ENSMUSG00000026519,Tmem63a,208795
45653,ENSMUSG00000074627,Mroh8,629499
45654,ENSMUSG00000027642,Rpn2,20014
45655,ENSMUSG00000048038,Ccdc187,329366
45656,ENSMUSG00000055172,C1ra,50909
45657,ENSMUSG00000068130,Zfp442,668923
45658,ENSMUSG00000082740,Gm14127,NA
45659,ENSMUSG00000074731,Zfp345,545471
45660,ENSMUSG00000025575,Cant1,76025
45661,ENSMUSG00000083325,Gm14121,NA
45662,ENSMUSG00000081092,Gm14128,NA
45663,ENSMUSG00000082140,Gm13094,NA
45664,ENSMUSG00000068129,Cst7,13011
45665,ENSMUSG00000063524,Eno1,13806
45666,ENSMUSG00000099630,1700096J18Rik,NA
45667,ENSMUSG00000020611,Gna13,14674
45668,ENSMUSG00000056687,Gm11696,NA
45669,ENSMUSG00000086407,Gm14123,NA
45670,ENSMUSG00000033096,Apmap,71881
45671,ENSMUSG00000045065,9930022D16Rik,NA
45672,ENSMUSG00000017446,C1qtnf1,56745
45673,ENSMUSG00000086514,Gm11747,NA
45674,ENSMUSG00000020610,Amz2,13929
45675,ENSMUSG00000041920,Slc16a6,104681
45676,ENSMUSG00000111793,Gm47950,NA
45677,ENSMUSG00000033857,Engase,217364
45678,ENSMUSG00000009741,Ubp1,22221
45679,ENSMUSG00000085326,Gm15642,NA
45680,ENSMUSG00000020604,Arsg,74008
45681,ENSMUSG00000087036,Gm11748,NA
45682,ENSMUSG00000027643,Ghrh,14601
45683,ENSMUSG00000087406,E130215H24Rik,NA
45684,ENSMUSG00000027452,Acss1,68738
45685,ENSMUSG00000033080,Vsx1,114889
45686,ENSMUSG00000086563,Platr15,NA
45687,ENSMUSG00000100630,Gm28450,NA
45688,ENSMUSG00000025576,Rbfox3,52897
45689,ENSMUSG00000032507,Fbxl2,72179
45690,ENSMUSG00000041895,Wipi1,52639
